,HOGAR_REF_ID,VIVIENDA_REF_ID,IDHOGAR,CATCUARTH,COMBUSTIH,INODOROH,DESAGINH,PROPVIVH,CANTPERH,VIEMERGH,CMH31PEHP,CMH29PEHO,CMH12PCTO,CMH20JSEX,CMH19ME14,CMH11JENA,CMH10NIJE,CMV09HOGS,CMH7ADIG1,CMH7BDIG2,RADIO_REF_ID,RADIO,RC91
6698,1988849,1913884,1,3,2,1,1,5,1,3,1,1,33,1,1,1,3,1,1,0,21336,1,181050901
6699,1988850,1913885,1,3,2,8,10,8,4,3,1,1,133,1,2,1,5,1,4,29,21336,1,181050901
6700,1988851,1913886,1,3,1,1,8,1,3,3,1,1,100,2,2,1,5,1,3,0,21336,1,181050901
6701,1988852,1913887,1,3,2,1,1,5,2,3,1,1,66,1,1,1,4,1,2,0,21336,1,181050901
6702,1988853,1913888,1,3,2,1,1,5,3,3,1,1,100,2,2,1,1,1,3,0,21336,1,181050901
6703,1988854,1913889,1,5,2,1,1,8,2,3,1,1,40,1,4,2,4,1,2,0,21336,1,181050901
6704,1988855,1913890,1,4,1,1,1,1,4,3,1,1,100,1,2,1,5,1,3,0,21336,1,181050901
6705,1988856,1913891,1,4,1,1,1,1,8,3,1,1,200,1,3,1,4,1,3,0,21336,1,181050901
6706,1988857,1913892,1,5,2,1,1,1,4,3,1,1,80,1,1,1,4,1,3,0,21336,1,181050901
6707,1988858,1913893,1,2,2,3,10,5,5,3,1,1,250,2,3,1,4,1,4,25,21336,1,181050901
6708,1988859,1913894,1,2,2,3,10,1,2,3,1,1,100,1,1,1,4,1,2,0,21336,1,181050901
6709,1988860,1913895,1,4,2,1,8,8,1,3,1,1,25,1,4,2,4,1,1,0,21336,1,181050901
6710,1988861,1913896,1,7,2,1,2,1,3,3,1,1,42,2,4,1,4,1,2,29,21336,1,181050901
6711,1988862,1913897,1,3,5,3,10,5,8,3,1,1,266,1,3,2,3,1,3,0,21336,1,181050901
6712,1988863,1913898,1,2,2,1,8,1,4,3,1,1,200,2,3,1,4,1,4,0,21336,1,181050901
6713,1988864,1913899,1,2,5,3,10,5,6,3,1,1,300,1,3,1,4,1,3,0,21336,1,181050901
6714,1988865,1913900,1,2,5,3,10,8,3,3,1,1,150,1,4,1,1,1,5,29,21336,1,181050901
6715,1988866,1913901,1,4,2,3,10,1,7,3,1,1,175,1,3,1,5,1,3,0,21336,1,181050901
6716,1988867,1913902,1,1,3,3,10,3,1,3,1,1,100,2,1,1,3,1,1,0,21336,1,181050901
6717,1988868,1913903,1,7,2,1,2,8,3,3,1,1,42,1,1,1,6,1,3,0,21336,1,181050901
6718,1988869,1913904,1,5,2,1,8,2,8,3,1,1,160,1,5,1,6,1,3,31,21336,1,181050901
6719,1988870,1913905,1,4,2,1,2,1,3,3,1,1,75,1,1,1,6,1,3,0,21336,1,181050901
6720,1988871,1913906,1,3,2,1,8,8,1,3,1,1,33,1,4,2,3,1,1,0,21336,1,181050901
6721,1988872,1913907,1,6,2,1,2,8,2,3,1,1,33,1,4,1,4,1,2,0,21336,1,181050901
6722,1988873,1913908,1,3,2,1,2,1,5,3,1,1,166,1,2,2,4,1,3,29,21336,1,181050901
6723,1988874,1913909,1,5,2,1,2,1,5,3,1,1,100,1,1,1,4,1,3,0,21336,1,181050901
6724,1988875,1913910,1,5,2,1,2,1,2,3,1,1,40,1,4,1,4,1,2,0,21336,1,181050901
6725,1988876,1913911,1,6,1,1,2,4,1,3,1,1,16,1,1,1,4,1,1,0,21336,1,181050901
6726,1988877,1913912,1,8,2,1,2,1,2,3,1,1,22,1,4,1,3,1,2,0,21336,1,181050901
6727,1988878,1913913,1,4,2,1,8,8,2,3,1,1,50,1,1,1,6,1,1,0,21336,1,181050901
6728,1988879,1913914,1,5,2,1,2,3,3,3,1,1,60,1,2,2,5,1,3,0,21336,1,181050901
6729,1988880,1913915,1,6,2,1,1,1,4,3,1,1,66,1,2,1,4,1,3,0,21336,1,181050901
6730,1988881,1913916,1,4,2,1,1,1,4,3,1,1,100,1,2,1,6,1,2,30,21336,1,181050901
6731,1988882,1913917,1,4,2,1,2,5,4,3,1,1,100,2,2,1,6,1,4,29,21336,1,181050901
6732,1988883,1913918,1,6,2,1,2,1,2,3,1,1,33,1,4,1,3,1,2,0,21336,1,181050901
6733,1988884,1913919,1,2,2,1,2,3,1,3,1,1,50,2,1,1,4,1,1,0,21336,1,181050901
6734,1988885,1913920,1,3,2,1,2,1,6,3,1,1,200,2,5,2,1,1,4,18,21336,1,181050901
6735,1988886,1913921,1,5,2,1,2,1,5,3,1,1,100,2,4,1,3,1,4,25,21336,1,181050901
6736,1988887,1913922,1,2,2,1,2,3,3,3,1,1,150,1,2,1,3,1,3,0,21336,1,181050901
6737,1988888,1913923,1,2,2,1,3,1,6,3,1,1,300,1,2,1,4,2,3,29,21336,1,181050901
6738,1988889,1913923,2,9,2,8,10,8,1,3,1,1,9999,2,4,1,11,2,1,0,21336,1,181050901
6739,1988890,1913924,1,3,2,1,3,1,5,3,1,1,166,2,2,1,4,1,4,18,21336,1,181050901
6740,1988891,1913925,1,1,2,1,3,3,6,3,1,1,600,1,3,1,4,1,3,31,21336,1,181050901
6741,1988892,1913926,1,4,2,1,3,1,3,3,1,1,75,1,5,1,1,1,2,29,21336,1,181050901
6742,1988893,1913927,1,3,2,1,2,1,6,3,1,1,200,1,6,1,4,1,2,13,21336,1,181050901
6743,1988894,1913928,1,3,5,3,10,1,6,3,1,1,200,1,2,1,1,2,3,0,21336,1,181050901
6744,1988895,1913928,2,9,5,8,10,8,4,3,1,1,9999,2,3,1,3,2,4,0,21336,1,181050901
6745,1988896,1913929,1,1,5,3,10,1,1,3,1,1,100,2,4,1,3,1,1,0,21336,1,181050901
6746,1988897,1913930,1,2,5,1,3,1,2,3,1,1,100,1,1,1,4,1,5,29,21336,1,181050901
6747,1988898,1913931,1,2,5,2,3,1,5,3,1,1,250,1,3,1,3,1,3,0,21336,1,181050901
6748,1988899,1913932,1,2,5,3,10,1,6,3,1,1,300,1,3,1,3,1,3,0,21336,1,181050901
6749,1988900,1913933,1,2,5,1,3,1,6,3,1,1,300,1,3,1,3,1,3,0,21336,1,181050901
6750,1988901,1913934,1,4,2,1,1,3,4,3,1,1,100,1,2,1,5,1,3,0,21336,1,181050901
6751,1988902,1913935,1,1,2,1,3,8,1,3,1,1,100,2,4,1,3,1,1,0,21336,1,181050901
6752,1988903,1913936,1,2,5,3,10,8,4,3,1,1,200,1,2,1,3,1,3,0,21336,1,181050901
6753,1988904,1913937,1,4,2,2,8,8,2,3,1,1,50,1,4,1,3,1,4,0,21336,1,181050901
6754,1988905,1913938,1,1,2,2,3,3,1,3,1,1,100,1,1,1,4,1,1,0,21336,1,181050901
6755,1988906,1913939,1,1,5,1,8,8,6,3,1,1,600,2,3,1,4,2,4,0,21336,1,181050901
6756,1988907,1913939,2,9,5,8,10,8,2,3,1,1,9999,2,5,1,11,2,4,0,21336,1,181050901
6757,1988908,1913940,1,1,3,3,10,1,1,3,1,1,100,2,4,1,1,1,1,0,21336,1,181050901
6758,1988909,1913941,1,2,2,8,10,8,1,3,1,1,50,1,4,1,1,1,1,0,21336,1,181050901
6759,1988910,1913942,1,4,5,1,3,1,6,3,1,1,150,1,5,1,3,1,3,0,21336,1,181050901
6760,1988911,1913943,1,2,5,1,8,8,2,3,1,1,100,1,5,1,3,1,4,0,21336,1,181050901
6761,1988912,1913944,1,1,2,1,8,8,3,3,1,1,300,1,2,1,4,1,3,0,21336,1,181050901
6762,1988913,1913945,1,3,5,1,3,8,4,3,1,1,133,1,1,1,3,1,3,0,21336,1,181050901
6763,1988914,1913946,1,2,5,1,8,8,2,3,1,1,100,2,1,1,3,1,5,25,21336,1,181050901
6764,1988915,1913947,1,3,2,2,3,1,3,3,1,1,100,1,2,1,1,1,4,0,21336,1,181050901
6765,1988916,1913948,1,1,5,8,10,8,1,3,1,1,100,2,1,1,1,1,1,0,21336,1,181050901
6766,1988917,1913949,1,3,5,2,3,8,5,3,1,1,166,1,3,1,4,1,3,0,21336,1,181050901
6767,1988918,1913950,1,1,5,3,10,1,1,3,1,1,100,2,1,1,1,1,1,0,21336,1,181050901
6768,1988919,1913951,1,7,5,3,10,1,3,3,1,1,42,1,4,1,3,1,3,0,21336,1,181050901
6769,1988920,1913952,1,1,2,2,3,5,3,3,1,1,300,2,2,1,3,1,4,29,21336,1,181050901
6770,1988921,1913953,1,4,2,1,2,1,3,3,1,1,75,1,5,1,4,1,3,0,21336,1,181050901
6771,1988922,1913954,1,4,2,1,2,8,3,3,1,1,75,2,4,1,1,1,4,0,21336,1,181050901
6772,1988923,1913955,1,3,2,3,10,1,5,3,1,1,166,1,2,1,3,1,3,25,21336,1,181050901
6773,1988924,1913956,1,5,2,1,8,8,2,3,1,1,40,1,1,1,3,1,2,0,21336,1,181050901
6774,1988925,1913957,1,5,2,1,8,8,4,3,1,1,80,1,1,1,3,1,5,29,21336,1,181050901
6775,1988926,1913958,1,3,2,1,8,8,4,3,1,1,133,1,2,1,4,1,3,0,21336,1,181050901
6776,1988927,1913959,1,2,5,1,3,1,6,3,1,1,300,1,3,1,4,1,3,31,21336,1,181050901
6777,1988928,1913960,1,2,5,1,3,1,3,3,1,1,150,1,4,1,4,1,3,0,21336,1,181050901
6778,1988929,1913961,1,3,1,1,2,8,1,3,1,1,33,1,4,1,4,1,1,0,21336,1,181050901
6779,1988930,1913962,1,3,2,1,8,8,3,3,1,1,100,2,1,1,3,1,5,25,21336,1,181050901
6780,1988931,1913963,1,2,5,1,8,1,7,3,1,1,350,1,3,1,3,1,3,0,21336,1,181050901
6781,1988932,1913964,1,3,5,1,8,1,3,3,1,1,100,1,5,1,3,1,4,25,21336,1,181050901
6782,1988933,1913965,1,4,2,1,3,1,4,3,1,1,100,2,4,1,1,1,4,0,21336,1,181050901
6783,1988934,1913966,1,9,2,1,2,1,1,3,1,1,9999,2,1,1,4,1,1,0,21336,1,181050901
6784,1988935,1913967,1,3,1,1,3,1,1,3,1,1,33,2,4,1,1,1,1,0,21336,1,181050901
6785,1988936,1913968,1,1,5,1,3,8,9,3,1,1,900,1,6,1,3,1,3,1,21336,1,181050901
6786,1988937,1913969,1,4,1,1,8,8,6,3,1,1,150,1,5,1,3,1,3,0,21336,1,181050901
6787,1988938,1913970,1,3,2,1,1,7,1,3,1,1,33,1,1,1,6,1,1,0,21336,1,181050901
6788,1988939,1913971,1,4,2,1,1,1,4,3,1,1,100,2,4,1,3,1,4,0,21336,1,181050901
6789,1988940,1913972,1,2,2,1,1,1,3,3,1,1,150,1,2,1,5,1,3,0,21336,1,181050901
6790,1988941,1913973,1,3,2,1,1,1,5,3,1,1,166,1,3,1,5,1,3,0,21336,1,181050901
6791,1988942,1913974,1,3,2,1,1,1,6,3,1,1,200,1,3,1,4,1,3,0,21336,1,181050901
6792,1988943,1913975,1,4,2,1,1,1,4,3,1,1,100,1,2,2,6,1,3,0,21336,1,181050901
6793,1988944,1913976,1,3,2,1,1,5,2,3,1,1,66,1,1,1,5,1,5,29,21336,1,181050901
6794,1988945,1913977,1,3,2,1,1,1,5,3,1,1,166,1,3,2,4,1,3,0,21336,1,181050901
6795,1988946,1913978,1,5,2,1,1,1,6,3,1,1,120,1,2,1,4,1,3,31,21336,1,181050901
6796,1988947,1913979,1,1,2,3,10,6,4,3,1,1,400,2,2,1,4,1,4,0,21336,1,181050901
6797,1988948,1913980,1,3,2,1,2,1,4,3,1,1,133,1,2,1,3,1,5,29,21336,1,181050901
6798,1988949,1913981,1,2,5,1,3,1,5,3,1,1,250,1,6,1,1,1,3,0,21336,1,181050901
6799,1988950,1913982,1,2,5,1,3,1,3,3,1,1,150,2,5,1,3,1,4,25,21336,1,181050901
6800,1988951,1913983,1,4,2,1,2,1,5,3,1,1,125,1,2,1,3,1,3,28,21336,1,181050901
6801,1988952,1913984,1,3,2,3,10,2,7,3,1,1,233,2,3,1,4,1,4,0,21336,1,181050901
6802,1988953,1913985,1,2,5,3,10,3,1,3,1,1,50,1,4,1,3,1,1,0,21336,1,181050901
6803,1988954,1913986,1,4,2,1,2,1,3,3,1,1,75,1,2,1,6,1,3,0,21336,1,181050901
6804,1988955,1913987,1,9,2,1,2,1,3,3,1,1,9999,1,2,1,6,1,3,0,21336,1,181050901
6805,1988956,1913988,1,2,2,1,2,1,3,3,1,1,150,1,2,1,6,1,3,0,21336,1,181050901
6806,1988957,1913989,1,2,5,3,10,1,3,3,1,1,150,1,2,1,4,1,3,0,21336,1,181050901
6807,1988958,1913990,1,2,5,3,10,2,5,3,1,1,250,2,5,1,1,1,4,18,21336,1,181050901
6808,1988959,1913991,1,3,2,3,10,1,3,3,1,1,100,2,1,1,4,1,4,0,21336,1,181050901
6809,1988960,1913992,1,1,5,3,10,1,1,3,1,1,100,1,1,1,3,1,1,0,21336,1,181050901
6810,1988961,1913993,1,2,2,3,10,4,3,3,1,1,150,1,1,2,4,1,3,0,21336,1,181050901
6811,1988962,1913994,1,2,2,1,3,1,4,3,1,1,200,2,3,1,3,1,4,25,21336,1,181050901
6812,1988963,1913995,1,3,2,1,1,1,5,3,1,1,166,1,3,1,4,2,3,0,21336,1,181050901
6813,1988964,1913995,2,1,2,8,10,8,2,3,1,1,200,2,1,1,3,2,5,1,21336,1,181050901
6814,1988965,1913996,1,1,5,3,10,1,4,3,1,1,400,1,2,1,3,1,3,0,21336,1,181050901
6815,1988966,1913997,1,2,5,1,3,8,2,3,1,1,100,2,4,1,1,1,2,0,21336,1,181050901
6816,1988967,1913998,1,1,5,3,10,8,10,3,1,1,1000,1,2,1,3,1,3,31,21336,1,181050901
6817,1988968,1913999,1,2,2,1,8,1,6,3,1,1,300,1,3,1,3,1,3,0,21336,1,181050901
6818,1988969,1914000,1,2,5,1,8,8,9,3,1,1,450,1,3,1,4,1,3,0,21336,1,181050901
6819,1988970,1914001,1,3,5,1,8,8,4,3,1,1,133,1,2,1,3,1,3,0,21336,1,181050901
6820,1988971,1914002,1,2,5,1,8,8,4,3,1,1,200,1,2,1,1,1,2,25,21336,1,181050901
6821,1988972,1914003,1,4,2,3,10,1,6,3,1,1,150,1,2,1,3,1,3,25,21336,1,181050901
6822,1988973,1914004,1,1,2,8,10,8,4,3,1,1,400,1,2,1,6,1,4,31,21336,1,181050901
6823,1988974,1914005,1,3,5,3,10,8,6,3,1,1,200,2,3,1,5,1,4,0,21336,1,181050901
6824,1988975,1914006,1,2,2,8,10,8,1,3,1,1,50,2,4,1,1,1,1,0,21336,1,181050901
6825,1988976,1914007,1,1,2,8,10,8,3,3,1,1,300,1,2,1,6,1,3,0,21336,1,181050901
6826,1988977,1914008,1,2,5,8,10,1,6,3,1,1,300,1,5,1,11,2,3,18,21336,1,181050901
6827,1988978,1914008,2,2,5,8,10,1,14,3,1,1,700,2,3,1,3,2,4,25,21336,1,181050901
6828,1988979,1914009,1,4,2,8,10,1,4,3,1,1,100,1,2,1,3,1,3,25,21336,1,181050901
6829,1988980,1914010,1,3,2,1,2,1,1,3,1,1,33,2,1,1,3,1,1,0,21336,1,181050901
6830,1988981,1914011,1,2,2,1,8,4,3,3,1,1,150,2,2,1,6,1,4,0,21336,1,181050901
6831,1988982,1914012,1,2,5,8,10,4,3,3,1,1,150,1,1,1,4,1,3,0,21336,1,181050901
6832,1988983,1914013,1,5,2,1,2,1,1,3,1,1,20,1,4,1,5,1,1,0,21336,1,181050901
6833,1988984,1914014,1,1,5,3,10,7,7,3,1,1,700,1,3,1,4,1,3,0,21336,1,181050901
6834,1988985,1914015,1,5,2,1,2,1,4,3,1,1,80,1,2,1,4,1,3,0,21336,1,181050901
6835,1988986,1914016,1,8,2,1,2,1,5,3,1,1,55,1,2,1,4,1,3,25,21336,1,181050901
6836,1988987,1914017,1,3,2,3,10,1,1,3,1,1,33,2,1,2,4,1,1,0,21336,1,181050901
6837,1988988,1914018,1,3,2,1,2,8,2,3,1,1,66,2,1,1,3,1,4,0,21336,1,181050901
6838,1988989,1914019,1,2,2,3,10,1,6,3,1,1,300,1,3,1,5,1,3,0,21336,1,181050901
6839,1988990,1914020,1,3,5,3,10,1,3,3,1,1,100,1,4,1,1,1,3,0,21336,1,181050901
6840,1988991,1914021,1,1,2,1,2,8,4,3,1,1,400,1,4,1,4,1,3,1,21336,1,181050901
6841,1988992,1914022,1,4,2,3,10,1,2,3,1,1,50,2,5,1,1,1,5,25,21336,1,181050901
6842,1988993,1914023,1,1,5,3,10,8,2,3,1,1,200,2,4,1,3,1,4,0,21336,1,181050901
6843,1988994,1914024,1,2,5,3,10,2,5,3,1,1,250,2,3,1,3,1,4,25,21336,1,181050901
6844,1988995,1914025,1,2,5,3,10,2,5,3,1,1,250,1,3,1,4,1,3,0,21336,1,181050901
6845,1988996,1914026,1,2,5,3,10,8,9,3,1,1,450,1,3,1,1,1,3,0,21336,1,181050901
6846,1988997,1914027,1,3,2,1,2,1,4,3,1,1,133,2,2,1,5,1,3,0,21336,1,181050901
6847,1988998,1914028,1,2,2,3,10,3,3,3,1,1,150,2,2,1,4,1,4,0,21336,1,181050901
6848,1988999,1914029,1,4,2,1,2,3,4,3,1,1,100,1,2,1,5,1,3,0,21336,1,181050901
6849,1989000,1914030,1,3,2,1,2,1,2,3,1,1,66,2,2,1,6,1,4,0,21336,1,181050901
6850,1989001,1914031,1,2,2,3,10,3,4,3,1,1,200,1,2,1,3,1,3,0,21336,1,181050901
6851,1989002,1914032,1,8,2,1,2,1,6,3,1,1,66,1,4,1,3,1,3,24,21336,1,181050901
6852,1989003,1914033,1,3,2,3,10,1,11,3,1,1,366,1,6,1,3,1,3,26,21336,1,181050901
6853,1989004,1914034,1,5,2,1,2,5,2,3,1,1,40,2,5,1,3,1,5,25,21336,1,181050901
6854,1989005,1914035,1,3,2,3,10,2,3,3,1,1,100,1,4,1,1,1,2,25,21336,1,181050901
6855,1989006,1914036,1,2,2,3,10,2,7,3,1,1,350,2,3,1,3,1,4,0,21336,1,181050901
6856,1989007,1914037,1,6,2,1,2,1,2,3,1,1,33,1,1,1,4,1,5,29,21336,1,181050901
6857,1989008,1914038,1,3,5,3,10,1,1,3,1,1,33,2,4,1,3,1,1,0,21336,1,181050901
6858,1989009,1914039,1,2,5,3,10,2,7,3,1,1,350,2,3,1,1,1,4,25,21336,1,181050901
6859,1989010,1914040,1,3,2,3,10,2,6,3,1,1,200,1,2,1,5,1,3,26,21336,1,181050901
6860,1989011,1914041,1,1,5,3,10,2,1,3,1,1,100,1,4,1,1,1,1,0,21336,1,181050901
6861,1989012,1914042,1,2,2,3,10,1,6,3,1,1,300,2,3,1,1,1,4,0,21336,1,181050901
6862,1989013,1914043,1,4,2,3,10,2,7,3,1,1,175,2,5,1,3,1,4,29,21336,1,181050901
6863,1989014,1914044,1,1,5,3,10,2,1,3,1,1,100,1,4,1,4,1,1,0,21336,1,181050901
6864,1989015,1914045,1,2,2,3,10,5,7,3,1,1,350,1,3,1,4,1,3,0,21336,1,181050901
6865,1989016,1914046,1,3,2,1,3,1,6,3,1,1,200,2,2,1,3,1,4,25,21336,1,181050901
6866,1989017,1914047,1,2,5,1,3,1,8,3,1,1,400,1,3,1,3,1,3,0,21336,1,181050901
6867,1989018,1914048,1,2,2,1,3,1,8,3,1,1,400,1,6,1,1,1,4,18,21336,1,181050901
6868,1989019,1914049,1,2,2,1,3,1,5,3,1,1,250,1,3,1,3,1,3,0,21336,1,181050901
6869,1989020,1914050,1,2,5,3,10,1,1,3,1,1,50,1,1,1,4,1,1,0,21336,1,181050901
6870,1989021,1914051,1,2,5,1,3,1,7,3,1,1,350,2,3,1,3,1,4,25,21336,1,181050901
6871,1989022,1914052,1,2,5,3,10,2,3,3,1,1,150,1,4,1,3,1,5,14,21336,1,181050901
6872,1989023,1914053,1,2,5,1,3,3,8,3,1,1,400,1,3,1,3,1,3,29,21336,1,181050901
6873,1989024,1914054,1,1,2,1,3,1,3,3,1,1,300,2,2,1,3,1,4,0,21336,1,181050901
6874,1989025,1914055,1,8,5,1,3,8,7,3,1,1,77,2,6,1,3,1,4,18,21336,1,181050901
6875,1989026,1914056,1,2,5,1,3,1,2,3,1,1,100,1,2,1,3,1,4,0,21336,1,181050901
6876,1989027,1914057,1,2,5,1,3,1,5,3,1,1,250,2,3,1,3,1,4,0,21336,1,181050901
6877,1989028,1914058,1,2,5,3,10,1,4,3,1,1,200,2,2,1,3,1,4,25,21336,1,181050901
6878,1989029,1914059,1,1,2,1,3,1,3,3,1,1,300,1,2,1,3,1,3,0,21336,1,181050901
6879,1989030,1914060,1,2,5,3,10,1,6,3,1,1,300,2,5,1,3,1,4,18,21336,1,181050901
6880,1989031,1914061,1,3,2,1,3,1,4,3,1,1,133,2,5,1,4,1,3,25,21336,1,181050901
6881,1989032,1914062,1,1,5,3,10,1,1,3,1,1,100,1,4,1,1,1,1,0,21336,1,181050901
6882,1989033,1914063,1,1,3,3,10,1,7,3,1,1,700,2,2,1,4,1,3,0,21336,1,181050901
6883,1989034,1914064,1,3,5,3,10,1,7,3,1,1,233,2,3,1,3,1,4,0,21336,1,181050901
6884,1989035,1914065,1,2,5,3,10,1,1,3,1,1,50,1,4,1,3,1,1,0,21336,1,181050901
6885,1989036,1914066,1,3,5,3,10,1,1,3,1,1,33,2,4,1,1,1,1,0,21336,1,181050901
6886,1989037,1914067,1,3,2,3,10,1,7,3,1,1,233,2,6,1,4,1,4,26,21336,1,181050901
6887,1989038,1914068,1,2,2,3,10,2,4,3,1,1,200,2,3,1,3,1,4,0,21336,1,181050901
6888,1989039,1914069,1,2,2,3,10,1,2,3,1,1,100,1,4,1,1,1,2,0,21336,1,181050901
6889,1989040,1914070,1,2,2,3,10,2,4,3,1,1,200,1,2,1,1,1,3,0,21336,1,181050901
6890,1989041,1914071,1,1,5,3,10,5,3,3,1,1,300,2,1,1,4,1,4,0,21336,1,181050901
6891,1989042,1914072,1,5,2,1,2,1,2,3,1,1,40,1,4,1,1,1,2,0,21336,1,181050901
6892,1989043,1914073,1,1,5,3,10,2,5,3,1,1,500,1,5,1,3,1,4,25,21336,1,181050901
6893,1989044,1914074,1,2,2,3,10,1,4,3,1,1,200,1,5,1,4,1,3,0,21336,1,181050901
6894,1989045,1914075,1,1,5,3,10,1,5,3,1,1,500,1,1,1,1,1,3,0,21336,1,181050901
6895,1989046,1914076,1,4,2,3,10,1,6,3,1,1,150,1,5,1,3,1,4,19,21336,1,181050901
6896,1989047,1914077,1,3,2,3,10,1,4,3,1,1,133,1,5,1,3,1,2,28,21336,1,181050901
6897,1989048,1914078,1,3,2,1,8,8,4,3,1,1,133,2,2,1,5,1,4,0,21336,1,181050901
6898,1989049,1914079,1,2,2,3,10,1,6,3,1,1,300,2,2,1,4,1,4,0,21336,1,181050901
6899,1989050,1914080,1,3,2,3,10,1,2,3,1,1,66,1,4,1,3,1,2,0,21336,1,181050901
6900,1989051,1914081,1,2,5,3,10,1,5,3,1,1,250,1,2,1,3,1,3,0,21336,1,181050901
6901,1989052,1914082,1,1,5,3,10,1,6,3,1,1,600,1,3,1,1,1,3,0,21336,1,181050901
6902,1989053,1914083,1,2,2,3,10,1,1,3,1,1,50,1,4,1,1,1,1,0,21336,1,181050901
6903,1989054,1914084,1,3,5,3,10,3,6,3,1,1,200,1,2,1,3,1,3,30,21336,1,181050901
6904,1989055,1914085,1,2,5,3,10,1,1,3,1,1,50,1,1,1,1,1,1,0,21336,1,181050901
6905,1989056,1914086,1,2,5,3,10,1,6,3,1,1,300,2,3,1,3,1,4,29,21336,1,181050901
6906,1989057,1914087,1,1,5,3,10,1,8,3,1,1,800,2,3,1,4,1,4,0,21336,1,181050901
6907,1989058,1914088,1,2,2,3,10,1,5,3,1,1,250,1,3,1,3,1,3,0,21336,1,181050901
6908,1989059,1914089,1,2,5,3,10,1,4,3,1,1,200,1,5,1,3,1,3,1,21336,1,181050901
6909,1989060,1914090,1,2,5,3,10,1,5,3,1,1,250,1,2,1,3,1,3,29,21336,1,181050901
6910,1989061,1914091,1,6,2,1,2,1,6,3,1,1,100,1,1,1,3,1,3,0,21336,1,181050901
6911,1989062,1914092,1,3,5,3,10,4,5,3,1,1,166,1,3,1,3,1,4,29,21336,1,181050901
6912,1989063,1914093,1,2,5,3,10,4,11,3,1,1,550,1,3,1,3,1,3,29,21337,2,181050902
6913,1989064,1914094,1,1,5,2,3,8,1,3,1,1,100,1,1,1,11,1,1,0,21337,2,181050902
6914,1989065,1914095,1,2,5,3,10,4,3,3,1,1,150,1,4,1,3,1,2,31,21337,2,181050902
6915,1989066,1914096,1,6,2,1,2,1,6,3,1,1,100,1,2,1,6,1,3,31,21337,2,181050902
6916,1989067,1914097,1,4,5,1,3,1,3,3,1,1,75,1,2,1,6,1,3,0,21337,2,181050902
6917,1989068,1914098,1,4,2,3,10,1,3,3,1,1,75,2,4,1,4,1,4,25,21337,2,181050902
6918,1989069,1914099,1,7,2,1,2,1,3,3,1,1,42,1,5,1,4,1,4,31,21337,2,181050902
6919,1989070,1914100,1,3,5,1,3,1,5,3,1,1,166,1,3,1,3,1,3,0,21337,2,181050902
6920,1989071,1914101,1,3,5,3,10,1,6,3,1,1,200,1,3,1,1,1,3,0,21337,2,181050902
6921,1989072,1914102,1,1,5,1,2,8,1,3,1,1,100,2,4,1,3,1,1,0,21337,2,181050902
6922,1989073,1914103,1,3,2,1,2,8,1,3,1,1,33,1,1,1,4,1,1,0,21337,2,181050902
6923,1989074,1914104,1,1,5,3,10,3,6,3,1,1,600,1,3,1,4,1,3,0,21337,2,181050902
6924,1989075,1914105,1,1,5,3,10,3,5,3,1,1,500,1,4,1,11,1,3,0,21337,2,181050902
6925,1989076,1914106,1,3,5,1,3,1,5,3,1,1,166,1,5,1,3,1,3,14,21337,2,181050902
6926,1989077,1914107,1,3,5,1,3,8,2,3,1,1,66,1,1,1,4,1,5,29,21337,2,181050902
6927,1989078,1914108,1,2,5,1,3,4,2,3,1,1,100,1,1,1,4,1,5,29,21337,2,181050902
6928,1989079,1914109,1,2,5,1,2,8,4,3,1,1,200,1,1,1,4,1,5,31,21337,2,181050902
6929,1989080,1914110,1,8,5,1,3,1,4,3,1,1,44,1,1,1,4,1,5,31,21338,3,181050903
6930,1989081,1914111,1,4,5,1,2,1,4,3,1,1,100,1,4,1,4,1,5,30,21338,3,181050903
6931,1989082,1914112,1,1,5,3,10,5,6,3,1,1,600,1,3,1,4,1,3,0,21338,3,181050903
6932,1989083,1914113,1,3,5,3,10,4,4,3,1,1,133,1,4,1,4,1,3,0,21338,3,181050903
6933,1989084,1914114,1,4,5,1,3,4,2,3,1,1,50,1,1,1,4,1,5,31,21338,3,181050903
6934,1989085,1914115,1,3,5,3,10,4,4,3,1,1,133,1,2,1,1,1,3,0,21338,3,181050903
6935,1989086,1914116,1,2,5,3,10,4,12,3,1,1,600,1,3,1,1,1,3,0,21338,3,181050903
6936,1989087,1914117,1,1,5,3,10,4,2,3,1,1,200,1,1,1,3,1,5,31,21338,3,181050903
6937,1989088,1914118,1,2,5,3,10,4,5,3,1,1,250,1,3,1,3,1,3,0,21338,3,181050903
6938,1989089,1914119,1,3,2,1,3,4,5,3,1,1,166,1,2,1,3,1,4,30,21338,3,181050903
6939,1989090,1914120,1,1,2,1,3,4,2,3,1,1,200,1,1,2,3,1,2,0,21338,3,181050903
6940,1989091,1914121,1,5,2,1,2,8,2,3,1,1,40,1,1,1,6,1,2,0,21338,3,181050903
6941,1989092,1914122,1,3,5,1,2,4,5,3,1,1,166,1,1,1,3,1,5,31,21338,3,181050903
6942,1989093,1914123,1,1,2,3,10,4,1,3,1,1,100,1,1,1,3,1,1,0,21338,3,181050903
6943,1989094,1914124,1,5,2,1,2,1,3,3,1,1,60,2,1,1,3,1,5,31,21338,3,181050903
