,HOGAR_REF_ID,VIVIENDA_REF_ID,NHOG,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H19A,H19B,H19C,H19D,PROP,INDHAC,TOTPERS,ALGUNBI,RADIO_REF_ID,RC10
8138,7277975,8373911,1,2,4,2,1,1,1,2,2,1,4,2,2,1,2,1,2,5,6,7,1,29524,181052104
8139,7277976,8373912,1,1,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,3,4,5,0,29524,181052104
8141,7277978,8373914,1,1,4,1,1,1,1,1,1,1,4,1,2,1,2,1,1,1,3,2,0,29525,181052105
8142,7277979,8373916,1,1,2,1,1,1,1,1,1,1,4,3,3,1,2,1,2,1,3,3,0,29525,181052105
8143,7277980,8373918,1,1,2,1,1,1,1,1,1,1,4,2,4,1,2,2,1,1,2,3,0,29525,181052105
8144,7277981,8373919,1,2,4,1,1,1,1,1,1,1,4,3,5,1,2,1,1,1,2,3,0,29525,181052105
8145,7277982,8373920,1,1,4,1,1,1,1,1,1,1,4,2,9,1,1,1,2,4,1,3,0,29525,181052105
8146,7277983,8373921,1,1,4,1,1,1,1,1,1,1,4,2,6,1,2,1,1,1,1,1,0,29525,181052105
8147,7277984,8373922,1,1,4,1,1,1,1,1,1,1,4,2,5,1,1,1,1,1,1,2,0,29525,181052105
8148,7277985,8373923,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,2,1,6,1,1,0,29525,181052105
8149,7277986,8373924,1,1,2,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,3,3,0,29525,181052105
8150,7277987,8373925,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,1,2,2,0,29525,181052105
8151,7277988,8373927,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,3,4,0,29525,181052105
8152,7277989,8373928,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,2,3,0,29525,181052105
8153,7277990,8373929,1,1,2,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,2,4,0,29525,181052105
8154,7277991,8373930,1,1,2,2,1,1,1,1,1,1,3,4,7,1,1,1,1,1,1,2,0,29525,181052105
8155,7277992,8373931,1,1,4,1,1,1,1,1,1,1,4,4,5,1,1,1,1,3,1,2,0,29525,181052105
8156,7277993,8373933,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,2,1,4,6,0,29525,181052105
8157,7277994,8373935,1,1,4,1,1,1,1,1,1,2,4,2,3,1,2,1,1,1,3,4,0,29525,181052105
8158,7277995,8373936,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,1,1,1,1,0,29525,181052105
8159,7277996,8373938,1,1,4,1,1,1,1,1,1,1,3,1,3,1,1,1,2,3,2,2,0,29525,181052105
8160,7277997,8373940,1,1,4,1,1,1,1,1,1,1,3,3,5,1,2,1,1,1,2,3,0,29525,181052105
8161,7277998,8373941,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,1,3,2,5,0,29525,181052105
8162,7277999,8373944,1,1,3,1,1,1,1,1,1,1,4,5,7,1,1,1,1,1,1,3,0,29525,181052105
8163,7278000,8373947,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,1,2,0,29525,181052105
8164,7278001,8373948,1,1,4,1,1,1,1,1,1,1,4,4,5,1,1,1,1,1,3,5,0,29525,181052105
8165,7278002,8373949,1,1,4,1,1,1,1,1,1,1,4,4,9,1,2,1,1,1,1,3,0,29525,181052105
8166,7278003,8373951,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,1,1,1,0,29525,181052105
8167,7278004,8373952,1,1,3,1,1,1,1,1,1,1,4,4,5,1,1,1,1,3,2,4,0,29525,181052105
8168,7278005,8373953,1,1,3,1,1,1,1,1,1,1,4,4,7,1,1,1,1,1,1,2,0,29525,181052105
8169,7278006,8373955,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,1,1,1,1,1,0,29525,181052105
8170,7278007,8373958,1,1,1,1,1,1,1,1,1,1,4,3,6,1,2,1,1,1,1,2,0,29525,181052105
8171,7278008,8373959,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,2,2,0,29525,181052105
8172,7278009,8373962,1,1,4,1,1,1,1,1,1,1,4,4,5,1,1,1,1,1,3,5,0,29525,181052105
8173,7278010,8373964,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,2,1,4,2,2,0,29525,181052105
8174,7278011,8373965,1,1,4,1,1,1,1,1,1,1,4,4,8,1,1,1,1,1,1,3,0,29525,181052105
8175,7278012,8373967,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,1,0,29525,181052105
8176,7278013,8373968,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,2,1,1,1,1,0,29525,181052105
8177,7278014,8373969,1,1,4,1,1,1,1,1,1,1,4,3,7,1,1,1,1,1,2,5,0,29525,181052105
8178,7278015,8373970,1,1,4,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,2,2,0,29525,181052105
8179,7278016,8373971,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,2,5,0,29525,181052105
8180,7278017,8373972,1,1,4,1,1,1,1,1,1,1,4,3,7,1,2,1,1,1,1,3,0,29525,181052105
8181,7278018,8373974,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,1,1,1,1,0,29525,181052105
8182,7278019,8373976,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,3,4,0,29525,181052105
8183,7278020,8373977,1,1,3,1,1,1,1,1,1,1,3,3,5,1,1,1,1,1,1,1,0,29525,181052105
8184,7278021,8373978,1,1,3,1,1,1,1,1,1,1,4,4,4,1,2,1,1,3,1,1,0,29525,181052105
8185,7278022,8373979,1,1,3,1,1,1,1,1,1,1,3,2,4,1,1,1,1,4,3,4,0,29525,181052105
8186,7278023,8373981,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,3,5,6,0,29525,181052105
8187,7278024,8373983,1,1,4,1,1,1,1,1,1,1,4,2,2,1,2,1,2,4,3,2,0,29525,181052105
8188,7278025,8373984,1,1,3,1,1,1,1,1,1,1,4,5,15,1,1,1,1,3,1,3,0,29525,181052105
8189,7278026,8373985,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,1,0,29525,181052105
8190,7278027,8373986,1,1,4,1,1,1,1,1,1,1,3,3,5,1,2,2,1,1,1,1,0,29525,181052105
8191,7278028,8373987,1,1,1,1,1,1,1,1,1,1,3,3,5,1,2,1,1,1,1,2,0,29525,181052105
8192,7278029,8373988,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,2,0,29525,181052105
8193,7278030,8373989,1,1,4,1,1,1,1,1,1,1,4,4,10,1,1,1,1,1,1,1,0,29525,181052105
8194,7278031,8373991,1,1,3,1,1,1,1,1,1,1,3,5,8,1,1,1,1,1,1,2,1,29525,181052105
8195,7278032,8373992,1,1,4,1,1,1,1,1,1,1,4,1,2,1,1,1,2,3,1,1,0,29525,181052105
8196,7278033,8373993,1,1,4,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,2,3,0,29525,181052105
8197,7278034,8373994,1,1,4,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,3,4,0,29525,181052105
8198,7278035,8373996,1,1,5,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,3,4,0,29525,181052105
8199,7278036,8373997,1,1,4,1,1,1,1,1,1,1,4,2,6,1,1,1,2,1,2,4,0,29525,181052105
8200,7278037,8373998,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,2,0,29525,181052105
8201,7278038,8373999,1,1,4,1,1,1,1,1,1,1,3,3,5,1,1,1,1,1,1,2,0,29525,181052105
8202,7278039,8374000,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,3,2,2,0,29525,181052105
8203,7278040,8374001,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,3,5,0,29525,181052105
8204,7278041,8374002,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,2,4,0,29525,181052105
8205,7278042,8374003,1,1,4,1,1,1,1,1,1,1,4,2,5,1,1,1,1,1,1,1,0,29525,181052105
8206,7278043,8374006,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,1,0,29525,181052105
8207,7278044,8374008,1,1,4,1,1,1,1,1,1,1,4,2,5,1,2,1,1,1,1,2,0,29525,181052105
8208,7278045,8374009,1,1,2,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,2,3,0,29525,181052105
8209,7278046,8374010,1,1,4,2,1,1,1,1,1,1,4,1,2,1,2,1,2,1,1,1,0,29525,181052105
8210,7278047,8374011,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,2,0,29525,181052105
8211,7278048,8374012,1,1,4,1,1,1,1,1,1,1,3,3,5,1,1,1,1,1,4,8,0,29525,181052105
8212,7278049,8374013,1,1,2,1,1,1,1,1,1,1,4,1,3,1,2,2,1,1,1,1,0,29525,181052105
8213,7278050,8374016,1,1,3,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,1,0,29525,181052105
8214,7278051,8374017,1,1,2,1,1,1,1,1,1,1,4,1,2,1,1,1,2,3,4,3,0,29525,181052105
8215,7278052,8374019,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,1,2,0,29525,181052105
8216,7278053,8374020,1,1,3,1,1,1,1,1,1,1,4,3,4,1,2,1,2,3,1,2,0,29525,181052105
8217,7278054,8374022,1,1,3,1,1,1,1,1,1,1,4,2,3,1,2,2,1,1,2,2,0,29525,181052105
8218,7278055,8374023,1,1,3,1,1,1,1,1,1,1,4,4,4,1,1,1,1,5,3,4,0,29525,181052105
8219,7278056,8374024,1,1,2,1,1,1,1,1,1,1,4,4,8,1,1,1,1,1,2,5,0,29525,181052105
8220,7278057,8374025,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,1,2,0,29525,181052105
8221,7278058,8374027,1,1,4,1,1,1,1,1,1,1,3,4,6,1,1,1,1,1,1,3,0,29525,181052105
8222,7278059,8374029,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,2,4,0,29525,181052105
8223,7278060,8374032,1,2,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,4,3,4,0,29525,181052105
8224,7278061,8374033,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,1,2,1,2,4,0,29525,181052105
8225,7278062,8374034,1,1,4,1,1,1,1,1,1,1,4,4,5,1,1,1,2,3,3,5,0,29525,181052105
8226,7278063,8374035,1,1,1,1,1,1,1,1,1,1,4,2,5,1,2,1,2,1,1,1,0,29525,181052105
8227,7278064,8374036,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,1,2,3,3,4,0,29525,181052105
8228,7278065,8374038,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,1,3,2,5,0,29525,181052105
8229,7278066,8374039,1,1,4,1,1,1,1,1,1,1,4,3,7,1,1,1,1,1,2,4,0,29525,181052105
8230,7278067,8374040,1,1,1,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,3,5,0,29525,181052105
8231,7278068,8374041,1,1,4,1,1,1,1,1,1,1,3,4,5,1,2,1,2,1,1,2,0,29525,181052105
8232,7278069,8374042,1,1,4,1,1,1,1,1,1,1,4,2,7,1,1,1,1,1,1,3,0,29525,181052105
8233,7278070,8374043,1,1,4,1,1,1,1,1,1,1,4,4,8,1,1,1,1,1,1,3,0,29525,181052105
8234,7278071,8374045,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,3,4,0,29525,181052105
8235,7278072,8374046,1,1,2,1,1,1,1,1,1,1,3,2,3,1,1,2,1,1,1,1,0,29525,181052105
8236,7278073,8374047,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,1,1,1,1,0,29525,181052105
8237,7278074,8374048,1,1,2,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,1,2,0,29525,181052105
8238,7278075,8374049,1,1,3,1,1,1,1,1,1,1,4,4,7,1,1,1,1,1,3,8,0,29525,181052105
8239,7278076,8374051,1,1,1,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,3,4,0,29525,181052105
8240,7278077,8374052,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,2,1,2,4,0,29525,181052105
8241,7278078,8374053,1,1,2,2,1,1,1,1,1,1,4,3,4,1,2,2,1,1,1,1,0,29525,181052105
8242,7278079,8374054,1,1,3,1,1,1,1,1,1,1,4,2,3,1,2,2,1,1,2,2,0,29525,181052105
8243,7278080,8374055,1,1,2,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,1,2,0,29525,181052105
8244,7278081,8374056,1,1,2,2,1,1,1,1,1,1,4,2,4,1,1,1,2,3,3,5,0,29525,181052105
8245,7278082,8374057,1,1,2,2,1,1,1,1,1,1,4,2,4,1,2,1,2,1,1,2,0,29525,181052105
8246,7278083,8374058,1,1,4,1,1,1,1,1,1,1,4,6,6,1,1,1,1,1,1,1,0,29525,181052105
8247,7278084,8374059,1,1,2,1,1,1,1,1,1,1,4,2,5,1,2,1,1,6,1,1,0,29525,181052105
8248,7278085,8374062,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,2,1,2,3,0,29525,181052105
8249,7278086,8374062,2,2,4,1,1,1,1,1,1,1,4,1,1,1,1,1,2,4,3,1,0,29525,181052105
8250,7278087,8374063,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,1,2,0,29525,181052105
8251,7278088,8374065,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,0,29525,181052105
8252,7278089,8374066,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,1,1,2,2,0,29525,181052105
8253,7278090,8374067,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,2,1,6,1,1,0,29525,181052105
8254,7278091,8374069,1,1,4,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,2,4,0,29525,181052105
8255,7278092,8374070,1,1,4,1,1,1,1,1,1,1,4,3,8,1,1,2,2,1,1,1,0,29525,181052105
8256,7278093,8374071,1,1,4,1,1,1,1,1,1,1,3,4,7,1,1,1,1,1,2,5,0,29525,181052105
8257,7278094,8374072,1,1,1,1,1,1,1,1,1,1,4,4,5,1,1,1,2,1,4,8,0,29525,181052105
8258,7278095,8374073,1,1,4,1,1,1,1,1,1,1,4,1,3,1,1,1,2,3,3,3,0,29525,181052105
8259,7278096,8374074,1,1,3,1,1,1,1,1,1,1,4,3,6,1,2,1,2,1,1,1,0,29525,181052105
8260,7278097,8374076,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,1,4,5,0,29525,181052105
8261,7278098,8374080,1,1,4,1,1,1,1,1,1,1,4,2,6,1,1,1,1,1,2,4,0,29525,181052105
8262,7278099,8374081,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,2,1,1,2,0,29525,181052105
8263,7278100,8374082,1,1,4,1,1,1,1,1,1,1,4,8,8,1,2,1,1,1,1,1,0,29525,181052105
8264,7278101,8374084,1,1,4,1,2,1,1,1,1,1,4,3,4,1,1,1,1,1,2,3,0,29525,181052105
8265,7278102,8374085,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,2,3,0,29525,181052105
8266,7278103,8374086,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,6,3,4,0,29525,181052105
8267,7278104,8374087,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,1,3,4,0,29525,181052105
8268,7278105,8374089,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,2,3,0,29525,181052105
8269,7278106,8374090,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,2,2,0,29525,181052105
8270,7278107,8374091,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,2,1,1,1,1,0,29525,181052105
8271,7278108,8374092,1,4,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,1,1,0,29525,181052105
8272,7278109,8374094,1,2,2,2,3,1,2,0,0,0,4,1,1,1,2,1,2,3,5,2,1,29525,181052105
8273,7278110,8374096,1,1,5,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,1,0,29525,181052105
8274,7278111,8374097,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,2,2,0,29525,181052105
8275,7278112,8374098,1,1,5,1,1,1,1,1,1,1,4,2,3,1,1,1,2,5,3,4,0,29525,181052105
8276,7278113,8374100,1,1,2,2,1,1,1,1,1,1,4,2,3,1,1,1,2,5,3,4,0,29525,181052105
8277,7278114,8374101,1,1,5,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,2,2,0,29525,181052105
8278,7278115,8374102,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,3,4,0,29525,181052105
8279,7278116,8374103,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,3,3,3,0,29525,181052105
8280,7278117,8374104,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,3,4,0,29525,181052105
8281,7278118,8374105,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,3,2,2,0,29525,181052105
8282,7278119,8374106,1,1,2,2,1,1,1,1,1,1,4,2,3,1,1,1,2,3,4,5,0,29525,181052105
8283,7278120,8374108,1,1,2,1,1,1,1,1,1,1,4,2,3,1,1,1,2,5,3,3,0,29525,181052105
8284,7278121,8374109,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,3,3,0,29525,181052105
8285,7278122,8374110,1,1,2,2,1,1,1,1,1,1,4,2,3,1,1,1,2,3,3,4,0,29525,181052105
8286,7278123,8374112,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,2,2,0,29525,181052105
8287,7278124,8374113,1,1,2,2,1,1,1,1,1,1,4,2,3,1,1,1,2,3,3,3,0,29525,181052105
8288,7278125,8374114,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,3,5,6,0,29525,181052105
8289,7278126,8374115,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,5,5,6,0,29525,181052105
8290,7278127,8374116,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,2,2,3,2,3,0,29525,181052105
8291,7278128,8374118,1,1,4,1,1,1,1,1,1,1,7,1,1,1,2,1,2,1,3,1,0,29525,181052105
8292,7278129,8374119,1,1,4,1,1,1,1,1,1,1,4,5,7,1,1,1,1,3,2,5,0,29525,181052105
8293,7278130,8374120,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,3,4,6,0,29525,181052105
8294,7278131,8374121,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,3,6,0,29525,181052105
8295,7278132,8374122,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,1,6,3,4,0,29525,181052105
8296,7278133,8374124,1,1,4,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,1,1,0,29525,181052105
8297,7278134,8374125,1,1,3,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,3,4,0,29525,181052105
8298,7278135,8374126,1,1,4,1,1,1,1,1,1,1,3,4,6,1,1,1,1,1,1,2,0,29525,181052105
8299,7278136,8374127,1,1,3,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,0,29525,181052105
8300,7278137,8374129,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,3,3,3,0,29525,181052105
8301,7278138,8374130,1,1,4,1,1,1,1,1,1,1,4,5,8,1,2,1,1,1,1,2,0,29525,181052105
8302,7278139,8374131,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,1,1,0,29525,181052105
8303,7278140,8374132,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,0,29525,181052105
8304,7278141,8374136,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,1,2,0,29525,181052105
8305,7278142,8374137,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,2,3,3,5,0,29525,181052105
8306,7278143,8374139,1,1,4,1,1,1,1,1,1,1,4,4,7,1,1,1,1,4,2,5,0,29525,181052105
8307,7278144,8374140,1,1,4,1,1,1,1,1,1,1,4,3,10,1,1,1,1,1,1,3,0,29525,181052105
8308,7278145,8374141,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,3,3,0,29525,181052105
8309,7278146,8374142,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,3,3,0,29525,181052105
8310,7278147,8374143,1,1,4,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,5,2,0,29525,181052105
8311,7278148,8374144,1,1,4,1,1,1,1,1,1,1,4,4,4,1,2,1,2,1,4,6,0,29525,181052105
8312,7278149,8374147,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,6,3,4,0,29525,181052105
8313,7278150,8374148,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,4,5,0,29525,181052105
8314,7278151,8374150,1,1,4,1,1,1,1,1,1,1,4,1,2,1,1,1,2,3,1,1,0,29525,181052105
8315,7278152,8374151,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,1,1,0,29525,181052105
8316,7278153,8374152,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,1,3,4,0,29525,181052105
8317,7278154,8374153,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,3,2,3,0,29525,181052105
8318,7278155,8374154,1,1,8,1,1,1,1,1,1,1,4,3,4,1,2,1,1,1,1,2,0,29525,181052105
8319,7278156,8374155,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,1,1,1,0,29525,181052105
8320,7278157,8374156,1,1,3,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,2,5,0,29525,181052105
8321,7278158,8374157,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,1,1,2,2,0,29525,181052105
8322,7278159,8374158,1,1,4,1,1,1,1,1,1,1,4,3,7,1,1,1,1,1,1,2,0,29525,181052105
8323,7278160,8374159,1,1,3,1,1,1,1,1,1,1,3,2,4,1,2,1,2,3,2,3,0,29525,181052105
8324,7278161,8374160,1,1,3,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,1,3,0,29525,181052105
8325,7278162,8374161,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,0,29525,181052105
8326,7278163,8374162,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,5,8,0,29525,181052105
8327,7278164,8374165,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,3,3,0,29525,181052105
8328,7278165,8374166,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,2,3,0,29525,181052105
8329,7278166,8374167,1,2,4,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,3,1,0,29525,181052105
8330,7278167,8374169,1,1,4,1,1,1,1,1,1,1,4,3,6,1,1,1,1,1,1,3,0,29525,181052105
8331,7278168,8374171,1,1,4,1,1,1,1,1,1,1,4,4,6,1,2,1,1,6,1,3,0,29525,181052105
8332,7278169,8374172,1,1,4,1,1,1,1,1,1,1,4,2,2,1,2,1,1,1,1,1,0,29525,181052105
8333,7278170,8374173,1,1,4,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,0,29525,181052105
8334,7278171,8374174,1,2,4,1,1,1,1,1,1,1,3,1,3,1,2,2,2,1,1,1,0,29525,181052105
8335,7278172,8374175,1,1,4,1,1,1,1,1,1,1,4,3,9,1,2,1,1,1,1,2,0,29525,181052105
8336,7278173,8374176,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,4,7,0,29525,181052105
8337,7278174,8374178,1,1,4,1,1,1,1,1,1,1,4,2,5,1,1,1,1,1,1,2,0,29525,181052105
8338,7278175,8374179,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,1,2,0,29525,181052105
8339,7278176,8374180,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,1,3,4,0,29525,181052105
8340,7278177,8374181,1,1,4,1,1,1,1,1,1,1,4,2,5,1,1,1,2,1,2,3,0,29525,181052105
8341,7278178,8374184,1,1,4,1,1,1,1,1,1,1,4,2,2,1,2,1,1,1,4,3,0,29525,181052105
8342,7278179,8374186,1,1,4,1,1,1,1,1,1,1,4,1,1,1,2,1,2,3,6,4,1,29525,181052105
8343,7278180,8374187,1,4,4,1,1,1,1,1,1,1,4,1,3,1,2,1,2,1,2,2,0,29525,181052105
8344,7278181,8374188,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,2,0,29525,181052105
8345,7278182,8374189,1,1,4,1,1,1,1,1,1,1,4,3,5,1,1,1,1,1,2,3,0,29525,181052105
8346,7278183,8374190,1,1,4,1,1,1,1,1,1,1,4,2,2,1,2,2,1,1,1,1,0,29525,181052105
8347,7278184,8374192,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,1,3,4,0,29525,181052105
8348,7278185,8374193,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,2,1,3,4,0,29525,181052105
8349,7278186,8374194,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,2,1,1,1,2,0,29525,181052105
8350,7278187,8374195,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,1,1,1,1,1,0,29525,181052105
8351,7278188,8374196,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,1,3,4,0,29525,181052105
8352,7278189,8374197,1,1,3,1,1,1,1,1,1,2,4,4,4,1,1,1,2,1,1,2,0,29525,181052105
8353,7278190,8374197,2,1,3,1,1,1,1,1,1,2,4,4,4,1,1,1,2,1,4,6,0,29525,181052105
8354,7278191,8374198,1,1,4,1,1,1,1,1,1,1,3,4,6,1,1,1,1,1,1,3,0,29525,181052105
8355,7278192,8374200,1,1,4,1,1,1,1,1,1,1,4,1,2,1,2,2,2,1,3,2,0,29525,181052105
8356,7278193,8374201,1,1,4,1,1,1,1,1,1,1,4,4,7,1,2,1,1,1,1,1,0,29525,181052105
8357,7278194,8374202,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,2,1,1,1,2,0,29525,181052105
8358,7278195,8374204,1,1,4,1,1,1,1,1,1,1,4,3,5,1,2,2,1,1,2,4,0,29525,181052105
8359,7278196,8374206,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,1,1,1,1,2,0,29525,181052105
8360,7278197,8374208,1,1,4,1,1,1,1,1,1,1,4,1,2,1,2,1,2,3,3,2,0,29525,181052105
8361,7278198,8374211,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,1,6,1,1,0,29525,181052105
8362,7278199,8374212,1,2,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,1,1,0,29525,181052105
8363,7278200,8374214,1,1,4,1,1,1,1,1,1,1,4,1,2,1,2,1,2,3,1,1,0,29525,181052105
8364,7278201,8374216,1,2,4,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,1,2,0,29525,181052105
8365,7278202,8374217,1,2,4,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,3,5,0,29525,181052105
8366,7278203,8374218,1,2,4,1,1,1,1,1,1,1,4,2,3,1,2,2,2,1,1,1,0,29525,181052105
8367,7278204,8374219,1,2,4,1,1,1,1,1,1,1,4,1,2,1,2,1,2,4,3,2,0,29525,181052105
8368,7278205,8374220,1,1,4,1,1,1,1,1,1,1,4,1,2,2,2,1,2,5,3,2,0,29525,181052105
8369,7278206,8374222,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,1,3,3,0,29525,181052105
